"1624016456206925825 2023-02-10 12:04:30 +0000 <tesla_kobe> @mat2ate7 @Kyop_3 @pluteus871 おめでとう🎊㊗️㊗️🍾
",Text,Positive Emojis,Negative Emojis,Sentiment Score,Sentiment
"1623713783511130115 2023-02-09 16:01:47 +0000 <DigDugTrader> tesla got better when he played with rockets.  rockets got better when he played with twitter.  asking what he'll buy next is crucial to saving our Twitter :))
",digdugtrader tesla got better when he played with rockets rockets got better when he played with twitter asking what hell buy next is crucial to saving our twitter,0,0,0.6124,positive
"1623999106224881667 2023-02-10 10:55:34 +0000 <Tesla__K> @Elies13700 @Elies13700    https://t.co/zjtfwBvOCe
",teslak,0,0,0.0,neutral
"1623273526877728768 2023-02-08 10:52:22 +0000 <ANArce_River> Two semi-trucks, a Tesla and a Volvo are racing at top speed among the traffic of downtown Tokyo, at midday. #AIArtwork #AIart #AiArt #digitalart #aiartcommunity #ArtificialIntelligence 5  https://t.co/B42639lhDC
",anarceriver two semitrucks a tesla and a volvo are racing at top speed among the traffic of downtown tokyo at midday aiartwork aiart aiart digitalart aiartcommunity artificialintelligence,0,0,0.2023,positive
"1623993685548634115 2023-02-10 10:34:01 +0000 <TeslaSg> @willPS21 Its a guest room in a Hotel
",teslasg its a guest room in a hotel,0,0,0.0,neutral
"1623992914161586182 2023-02-10 10:30:57 +0000 <Tesla769> OpenAI创始人将通过虚拟货币项目Worldcoin筹集资金。  https://t.co/NYiITiNFlF
",tesla openai创始人将通过虚拟货币项目worldcoin筹集资金。,0,0,0.0,neutral
"1624013836302024705 2023-02-10 11:54:05 +0000 <Tesla_VP> @hachi_nyaz ｳｵｵｯ凄い！！おめでとう🐟🐟🐟
",teslavp ｳｵｵｯ凄い！！おめでとう🐟🐟🐟,3,0,3.0,positive
"1624003979800887301 2023-02-10 11:14:55 +0000 <TeslaNumber369> 444 ॐ नमः शिवाय  https://t.co/4MIC54mBSS
",teslanumber ॐ नमः शिवाय,0,0,0.0,neutral
"1623995803344990208 2023-02-10 10:42:26 +0000 <iheko_Tesla> ヘビロテしてる
",ihekotesla ヘビロテしてる,0,0,0.0,neutral
"1624009474850668544 2023-02-10 11:36:46 +0000 <IndyWRXBro> @WholeMarsBlog Sounds like my morning commute. Sometimes I drive manual, launch from a stoplight and the iced coffee ends up under the arm console.
",indywrxbro sounds like my morning commute sometimes i drive manual launch from a stoplight and the iced coffee ends up under the arm console,0,0,0.3612,positive
"1624015661419876352 2023-02-10 12:01:21 +0000 <hipstuhlove> A powerful player may presently be using money to manipulate y... More for Gemini  https://t.co/9wgan2WDN9
",hipstuhlove a powerful player may presently be using money to manipulate y more for gemini,0,0,0.4215,positive
"1622923007277830145 2023-02-07 11:39:32 +0000 <Jigarpanchalinc> Bill Gates - Microsoft Elon Musk - Tesla Gautam Adani - PM Modi  #ModiJPCseDaroMat  https://t.co/zb3qeZ73GW
",jigarpanchalinc bill gates microsoft elon musk tesla gautam adani pm modi modijpcsedaromat,0,0,0.0,neutral
"1623996313053327361 2023-02-10 10:44:28 +0000 <ANArce_River> A police Tesla Cybertruck is chasing a Bugatti 'Veyron' at top speed, at the Grand Canyon in Arizona. #AIArtwork #AIart #AiArt #digitalart #aiartcommunity #ArtificialIntelligence 7  https://t.co/f50zXUdFx6
",anarceriver a police tesla cybertruck is chasing a bugatti veyron at top speed at the grand canyon in arizona aiartwork aiart aiart digitalart aiartcommunity artificialintelligence,0,0,0.5859,positive
"1622919509001601025 2023-02-07 11:25:37 +0000 <gtmassive76> @elonmusk @Lukewearechange Guess they're ready for the tesla phone
",gtmassive guess theyre ready for the tesla phone,0,0,0.3612,positive
"1623273403833630722 2023-02-08 10:51:53 +0000 <ANArce_River> Two semi-trucks, a Tesla and a Volvo are racing at top speed among the traffic of downtown Tokyo, at midday. #AIArtwork #AIart #AiArt #digitalart #aiartcommunity #ArtificialIntelligence 3  https://t.co/6tNGoLaWlT
",anarceriver two semitrucks a tesla and a volvo are racing at top speed among the traffic of downtown tokyo at midday aiartwork aiart aiart digitalart aiartcommunity artificialintelligence,0,0,0.2023,positive
"1622953882489069570 2023-02-07 13:42:13 +0000 <JohnnyLoveless_> Me having to use my phone for Tesla orientation
",johnnyloveless me having to use my phone for tesla orientation,0,0,0.0,neutral
"1624013620639150080 2023-02-10 11:53:14 +0000 <TESLA_CREADOR> @MarinaEtxeberr2 Muy buenos Marina
",teslacreador muy buenos marina,0,0,0.0,neutral
"1624001516175765504 2023-02-10 11:05:08 +0000 <TESLA_no_TUNO> @KaiketuUtazkn 👀👀👀
",teslanotuno 👀👀👀,0,0,0.0,neutral
"1623717831031283714 2023-02-09 16:17:52 +0000 <MyPartOfReality> @ElectrekCo @FredericLambert Official final NTSB confirmation of the info I passed along regarding this crash at the time. At the time there was clearly (to anyone with tesla knowledge or easy research) false wide spread reporting based on nothing but off the cuff coments by someone responding to the scene.
",mypartofreality official final ntsb confirmation of the info i passed along regarding this crash at the time at the time there was clearly to anyone with tesla knowledge or easy research false wide spread reporting based on nothing but off the cuff coments by someone responding to the scene,0,0,0.1871,positive
"1623692250126450688 2023-02-09 14:36:13 +0000 <TuiterPro> 🧰 Las predicciones que hizo Nikola Tesla para el futuro  https://t.co/zrdck03IBW
",tuiterpro 🧰 las predicciones que hizo nikola tesla para el futuro,0,0,0.0,neutral
"1622924605538340865 2023-02-07 11:45:53 +0000 <reshma_alamD> Bill Gates - Microsoft Elon Musk - Tesla Gautam Adani - PM Modi  #ModiJPCseDaroMat  https://t.co/qIfjcQG6bF
",reshmaalamd bill gates microsoft elon musk tesla gautam adani pm modi modijpcsedaromat,0,0,0.0,neutral
"1623988729772707840 2023-02-10 10:14:20 +0000 <bigdickcomeback> İnsanları değil, insanlığı seviyorum.. -Nikola Tesla
",bigdickcomeback i̇nsanları değil insanlığı seviyorum nikola tesla,0,0,0.0,neutral
"1623999874730434563 2023-02-10 10:58:37 +0000 <TuitReportes> 🧰 Nikola Tesla vs. Thomas Edison: ¿Quién es el mejor inventor?  https://t.co/xOgURth5NV
",tuitreportes 🧰 nikola tesla vs thomas edison ¿quién es el mejor inventor,0,0,0.0,neutral
"1624006667552583685 2023-02-10 11:25:36 +0000 <aj_was_annoying> @lemmeSway @AjBatcaveGaming throw enough shit at the wall some of its bound to stick
",ajwasannoying throw enough shit at the wall some of its bound to stick,0,0,-0.5574,negative
"1624013297031827461 2023-02-10 11:51:57 +0000 <TEnthousiaste> @HugoDiGio 2026!! WTF
",tenthousiaste wtf,0,0,-0.5859,negative
"1623995461433450496 2023-02-10 10:41:05 +0000 <InfoLecturas> 😶 Nikola Tesla vs. Thomas Edison: ¿Quién es el mejor inventor?  https://t.co/wIp5IMqf2s
",infolecturas 😶 nikola tesla vs thomas edison ¿quién es el mejor inventor,0,0,0.0,neutral
"1622925221417336832 2023-02-07 11:48:19 +0000 <sanjairam> Bill Gates - Microsoft Elon Musk - Tesla Gautam Adani - PM Modi  #ModiJPCseDaroMat  https://t.co/a2Nb3q2mmz
",sanjairam bill gates microsoft elon musk tesla gautam adani pm modi modijpcsedaromat,0,0,0.0,neutral
"1623986767970938882 2023-02-10 10:06:32 +0000 <TeslaPhonatic> @ZivGidron @farzyness Did you not watch the President's State of the Union Address, the part where the crowd erupted in laughter...
",teslaphonatic did you not watch the presidents state of the union address the part where the crowd erupted in laughter,0,0,0.4939,positive
"1622921510632493060 2023-02-07 11:33:35 +0000 <Insightsbelle> Tesla trucks look far too para-military for mass production &amp; use of those in that format to be advisable.
",insightsbelle tesla trucks look far too paramilitary for mass production amp use of those in that format to be advisable,0,0,0.0,neutral
"1623673460789583874 2023-02-09 13:21:34 +0000 <Kevin277924522> @alex_avoigt I like most of your tweets for European market. Thank you for that. But, since you quit Elon’s SpaceX, why don’t you also quit Tesla since Elon built it? By the way, how many people were killed in Iraq after false US WMD claim? Should you never buy US products? It make no sense.
",kevin i like most of your tweets for european market thank you for that but since you quit elon’s spacex why don’t you also quit tesla since elon built it by the way how many people were killed in iraq after false us wmd claim should you never buy us products it make no sense,0,0,-0.8201,negative
"1623709535914405889 2023-02-09 15:44:55 +0000 <jakiflux> leonardo da vinci and nikola tesla are probably my biggest heroes in human history
",jakiflux leonardo da vinci and nikola tesla are probably my biggest heroes in human history,0,0,0.5106,positive
"1624000230734589952 2023-02-10 11:00:02 +0000 <DansTesla> I said $9s were coming…..getting close. Might even drop lower! $nio time will tell.
",danstesla i said s were coming…getting close might even drop lower nio time will tell,0,0,-0.5106,negative
"1623706692847562753 2023-02-09 15:33:37 +0000 <RealDealFantasy> That Tesla stock tho ..👀  https://t.co/A3ITztUa6h
",realdealfantasy that tesla stock tho 👀,0,0,0.0,neutral
"1623697988391428096 2023-02-09 14:59:01 +0000 <eeclarkjr> Tesla's Autopilot cleared by NTSB from involvement in fatal Texas car crash - Seeking Alpha  https://t.co/pZbtP03hcI
",eeclarkjr teslas autopilot cleared by ntsb from involvement in fatal texas car crash seeking alpha,0,0,-0.7003,negative
"1624012814678626304 2023-02-10 11:50:02 +0000 <tesla_kobe> @Kyop_3 はよ動画出して
",teslakobe はよ動画出して,0,0,0.0,neutral
"1623684535815704579 2023-02-09 14:05:34 +0000 <SarahHRakM> Le service Internet par satellite américain Starlink, propriété de Tesla et du patron de Twitter Elon Musk, a pris des mesures pour empêcher l'Ukraine d'utiliser le système pour contrôler les drones dans la guerre contre la Russie. L'alimentation du réseau n'a ""jamais été 1/3  https://t.co/z38OtBnrWa
",sarahhrakm le service internet par satellite américain starlink propriété de tesla et du patron de twitter elon musk a pris des mesures pour empêcher lukraine dutiliser le système pour contrôler les drones dans la guerre contre la russie lalimentation du réseau na jamais été,0,0,0.0,neutral
"1623991465805217795 2023-02-10 10:25:12 +0000 <MichalTeslaEu> @MattFieldUK jste skvelej, diky za zajem (!) a tesim se na reflexi na filmy a knizky.
",michalteslaeu jste skvelej diky za zajem a tesim se na reflexi na filmy a knizky,0,0,0.0,neutral
"1623986163622051841 2023-02-10 10:04:08 +0000 <tvotesla> @SnyderVerse18 Martin Scorsese Quentin Tarantino
",tvotesla martin scorsese quentin tarantino,0,0,0.0,neutral
"1622974488106176513 2023-02-07 15:04:06 +0000 <OzMaliphant> @Kuba_afc @automated_hous @home_assistant Tesla model S and Lucid Air will both do that. The @aptera_motors will also provide over 500miles by a load too.
",ozmaliphant tesla model s and lucid air will both do that the will also provide over miles by a load too,0,0,0.0,neutral
"1623708078779641857 2023-02-09 15:39:07 +0000 <smetlydc2> @elonmusk Take your right wing extremist dog whistles and shove them up your ass. I will NEVER buy a @Tesla
",smetlydc take your right wing extremist dog whistles and shove them up your ass i will never buy a,0,0,-0.5423,negative
"1623695858398031874 2023-02-09 14:50:34 +0000 <Ugghmaria> I will literally kms in front of the Tesla hq
",ugghmaria i will literally kms in front of the tesla hq,0,0,0.0,neutral
"1624008379030179840 2023-02-10 11:32:24 +0000 <and_tesla> @nano_rikei できんわな、数的根拠の推察も出せないえせ理系じゃな。
",andtesla できんわな、数的根拠の推察も出せないえせ理系じゃな。,0,0,0.0,neutral
"1623994222008229904 2023-02-10 10:36:09 +0000 <TeslaRoadster23> @FelixJohnston_ My future left back🚀🚀🚀
",teslaroadster my future left back🚀🚀🚀,0,0,0.0,neutral
"1622973304393834496 2023-02-07 14:59:23 +0000 <Difusion365> Nikola Tesla vs. Thomas Edison: ¿Quién es el mejor inventor?  https://t.co/ZZUTjWXSEE
",difusion nikola tesla vs thomas edison ¿quién es el mejor inventor,0,0,0.0,neutral
"1622930061526716417 2023-02-07 12:07:33 +0000 <Raghavendra_S_N> @elonmusk @elonmusk @MrBeast @Tesla_Asia @mrbeast @Tesla  Can you buy moon for me?🥺
",raghavendrasn can you buy moon for me🥺,0,1,-1.0,negative
"1623987906103607296 2023-02-10 10:11:03 +0000 <teslaenelnorte> @fisgoneandote @pelon197806 @Arg0s Y solo tiene 150km de autonomía, y se degrada la batería y solo podrás hacer 10km y las baterías tienen una vida útil de 1000km y los mantenimientos son más caros que en rolls Royce y cambiar una batería cuesta 50.000€ y si rozas el parachoques arde el coche  https://t.co/CifdngBR39
",teslaenelnorte y solo tiene km de autonomía y se degrada la batería y solo podrás hacer km y las baterías tienen una vida útil de km y los mantenimientos son más caros que en rolls royce y cambiar una batería cuesta € y si rozas el parachoques arde el coche,0,0,0.0,neutral
"1622975112503779367 2023-02-07 15:06:34 +0000 <ExoMedios> ⏰ Tesla realmente era un «científico loco» arquetípico. Aquí están representados los dos lados de uno de los pensadores más complejos de nuestro tiempo  https://t.co/W9laeB2ZZP
",exomedios ⏰ tesla realmente era un «científico loco» arquetípico aquí están representados los dos lados de uno de los pensadores más complejos de nuestro tiempo,0,0,0.0,neutral
"1624007428495794176 2023-02-10 11:28:38 +0000 <teslaess> Deprem bölgesinde görevli bir abiyle görüştüm. Yardıma gelmek istediğimi söyledim.Kendisi buraya gelecek kişinin hem fiziksel hem de psikolojik açıdan buna hazır olması lazım.Buraya gelenler enkazdan çıkanları görünce bayılıyor.
",teslaess deprem bölgesinde görevli bir abiyle görüştüm yardıma gelmek istediğimi söyledimkendisi buraya gelecek kişinin hem fiziksel hem de psikolojik açıdan buna hazır olması lazımburaya gelenler enkazdan çıkanları görünce bayılıyor,0,0,0.0,neutral
"1623996802415443968 2023-02-10 10:46:24 +0000 <bitcoinbluecoin> @merasiii @MRTTVL @nursel2023 Aylarca bu tür uyarilar yapıldı bu kadına ve maraş yetkililerine. Hepsi de kulaklarini tıkadı. Simdi de timsah gözyaşı döküyorlar. Bunlarin elbette bir hesabi olacak.  https://t.co/yyYHrjiFLh
",bitcoinbluecoin aylarca bu tür uyarilar yapıldı bu kadına ve maraş yetkililerine hepsi de kulaklarini tıkadı simdi de timsah gözyaşı döküyorlar bunlarin elbette bir hesabi olacak,0,0,0.0,neutral
"1623996211018465282 2023-02-10 10:44:03 +0000 <ANArce_River> A police Tesla Cybertruck is chasing a Bugatti 'Veyron' at top speed, at the Grand Canyon in Arizona. #AIArtwork #AIart #AiArt #digitalart #aiartcommunity #ArtificialIntelligence 4  https://t.co/jpXYxzyncm
",anarceriver a police tesla cybertruck is chasing a bugatti veyron at top speed at the grand canyon in arizona aiartwork aiart aiart digitalart aiartcommunity artificialintelligence,0,0,0.5859,positive
"1624013099454824451 2023-02-10 11:51:10 +0000 <JPMorinChase> What’s your honest opinion on Tesla drivers?
",jpmorinchase what’s your honest opinion on tesla drivers,0,0,0.5106,positive
"1623299509496303618 2023-02-08 12:35:37 +0000 <NOMI_NIO_BOT> 😃I'm better than Tesla 😃
",nominiobot 😃im better than tesla 😃,2,0,2.4404,positive
"1622925124369518592 2023-02-07 11:47:56 +0000 <akramaliIYC> Bill Gates - Microsoft Elon Musk - Tesla Gautam Adani - PM Modi  #ModiJPCseDaroMat
",akramaliiyc bill gates microsoft elon musk tesla gautam adani pm modi modijpcsedaromat,0,0,0.0,neutral
"1622925129331384320 2023-02-07 11:47:57 +0000 <AvnishYadavINC> Bill Gates - Microsoft Elon Musk - Tesla Gautam Adani - PM Modi  #ModiJPCseDaroMat  https://t.co/BT35qzwcdi
",avnishyadavinc bill gates microsoft elon musk tesla gautam adani pm modi modijpcsedaromat,0,0,0.0,neutral
"1624000397340995584 2023-02-10 11:00:41 +0000 <TeslaModel3150> 予定を変更致しました😊😊  https://t.co/7GnPS5XiTn
",teslamodel 予定を変更致しました😊😊,2,0,2.0,positive
"1622976644406452225 2023-02-07 15:12:40 +0000 <hikingskiing>  https://t.co/lZYNNznyqM  Billionaire Tesla bull Ron Baron promised multiples on $100 million Twitter investment
",hikingskiing billionaire tesla bull ron baron promised multiples on million twitter investment,0,0,0.3612,positive
